year,qtr,origin,dest,pc_hawaiian,pc_aloha,pc_go,pc_island,pc_other,mf_hawaiian,mf_aloha,mf_go,mf_island,mf_other
2008,2,OGG,KOA,271,0,18,2,38,85,NA,114.5,82.595,105
2008,2,OGG,LIH,134,0,65,8,0,131,NA,137,100.745,NA
2008,2,OGG,ITO,172,0,2,1,0,93,NA,138.495,94.5,NA
2008,2,KOA,HNL,1183,2,334,0,0,95,75.755,91,NA,NA
2008,2,KOA,OGG,275,0,24,7,1,92,NA,125,73,85.5
2008,2,KOA,LIH,120,0,37,0,0,121.505,NA,137.01,NA,NA
2008,2,KOA,ITO,0,0,0,0,0,NA,NA,NA,NA,NA
2008,2,LIH,HNL,899,1,235,2,1,89.51,67.5,83.5,86.5,229.01
2008,2,LIH,OGG,280,0,31,1,1,103,NA,154.99,132.23,152.01
2008,2,LIH,KOA,123,0,32,0,0,121.01,NA,125,NA,NA
2008,2,LIH,ITO,67,0,15,0,0,110,NA,138.01,NA,NA
2008,2,ITO,HNL,912,0,335,0,0,95,NA,93.51,NA,NA
2008,2,ITO,OGG,242,0,16,6,0,97.01,NA,138.995,97.25,NA
2008,2,ITO,KOA,19,0,0,0,0,70,NA,NA,NA,NA
2008,2,ITO,LIH,61,0,19,0,0,121,NA,132.99,NA,NA
2008,3,HNL,OGG,997,0,313,7,3,94.5,NA,82,89,142.99
2008,3,HNL,KOA,1228,0,483,2,5,109.5,NA,97,94.245,133
2008,3,HNL,LIH,957,0,317,17,0,88,NA,86,89,NA
2008,3,HNL,ITO,922,0,481,0,0,97.5,NA,91.99,NA,NA
2008,3,OGG,HNL,1019,0,321,4,0,90.5,NA,82,91.5,NA
2008,3,OGG,KOA,275,0,16,3,64,98,NA,121.25,60.53,74.25
2008,3,OGG,LIH,115,0,56,12,0,121,NA,130.505,113.99,NA
2008,3,OGG,ITO,173,0,8,2,0,98,NA,98,100,NA
2008,3,KOA,HNL,1303,0,512,6,1,103.51,NA,96.5,97.75,147.99
2008,3,KOA,OGG,255,0,28,19,6,110,NA,129.75,73,90.5
2008,3,KOA,LIH,108,0,43,0,0,111.99,NA,131,NA,NA
2008,3,KOA,ITO,0,0,0,0,0,NA,NA,NA,NA,NA
2008,3,LIH,HNL,913,1,314,20,0,94,65,86,90.25,NA
2008,3,LIH,OGG,332,0,33,3,1,118.97,NA,131,102.33,182.99
2008,3,LIH,KOA,110,0,58,0,1,119.99,NA,113.51,NA,243.01
2008,3,LIH,ITO,57,0,27,0,0,110,NA,134.99,NA,NA
2008,3,ITO,HNL,855,0,445,0,0,101,NA,91.99,NA,NA
2008,3,ITO,OGG,221,0,37,5,0,102,NA,102,106,NA
2008,3,ITO,KOA,14,0,0,0,0,70,NA,NA,NA,NA
2008,3,ITO,LIH,57,0,22,0,1,110,NA,134.495,NA,199
2008,4,HNL,OGG,970,0,306,6,1,90.5,NA,82,86.5,204
2008,4,HNL,KOA,1095,0,294,11,0,96.01,NA,82.01,82.01,NA
2008,4,HNL,LIH,814,0,334,12,0,85.5,NA,79.5,77.25,NA
2008,4,HNL,ITO,699,0,286,0,1,93.01,NA,86.51,NA,215.01
2008,4,OGG,HNL,1007,0,328,2,1,89,NA,83.25,89,87
2008,4,OGG,KOA,283,0,20,0,41,90,NA,116.25,NA,85
2008,4,OGG,LIH,114,0,44,4,0,110,NA,126.01,101.585,NA
2008,4,OGG,ITO,185,0,6,0,0,87.5,NA,115,NA,NA
2008,4,KOA,HNL,1127,0,289,4,3,96.01,NA,79.01,100.995,176
2008,4,KOA,OGG,266,0,20,4,4,92.5,NA,119.75,84.75,90.5
2008,4,KOA,LIH,111,0,44,0,1,110,NA,127.5,NA,194.99
2008,4,KOA,ITO,0,0,0,0,0,NA,NA,NA,NA,NA
2008,4,LIH,HNL,794,0,350,10,0,88,NA,81,87.75,NA
2008,4,LIH,OGG,255,0,46,1,0,108.01,NA,135,165.46,NA
2008,4,LIH,KOA,97,0,34,0,0,110,NA,132,NA,NA
2008,4,LIH,ITO,45,0,18,0,0,105.99,NA,132,NA,NA
2008,4,ITO,HNL,697,0,286,0,0,91.99,NA,88.99,NA,NA
2008,4,ITO,OGG,226,0,12,3,0,97.01,NA,115,62.12,NA
2008,4,ITO,KOA,9,0,0,0,0,72,NA,NA,NA,NA
2008,4,ITO,LIH,48,0,22,0,0,105.99,NA,102.01,NA,NA
2009,1,HNL,OGG,893,0,307,4,233,86,NA,70.5,86.25,48
2009,1,HNL,KOA,953,0,186,0,267,84.5,NA,74.51,NA,49.99
2009,1,HNL,LIH,790,0,169,1,181,77.5,NA,69.5,82.5,45.5
2009,1,HNL,ITO,701,0,230,1,0,83.01,NA,71.99,110.01,NA
2009,1,OGG,HNL,965,0,280,4,248,79,NA,70.5,77.75,50
2009,1,OGG,KOA,242,0,11,2,166,87.5,NA,96,103,63.5
2009,1,OGG,LIH,103,0,31,3,102,113,NA,98.5,117,83.99
2009,1,OGG,ITO,167,0,5,1,0,77.5,NA,98,90,NA
2009,1,KOA,HNL,977,0,198,2,306,87,NA,74.51,81.245,52
2009,1,KOA,OGG,249,0,9,2,64,90,NA,96,90.5,64.75
2009,1,KOA,LIH,81,0,21,0,45,110,NA,98.49,NA,95
2009,1,KOA,ITO,0,0,0,0,0,NA,NA,NA,NA,NA
2009,1,LIH,HNL,776,0,167,7,184,79.5,NA,68.5,84,45.75
2009,1,LIH,OGG,206,0,25,1,36,102.01,NA,97.99,119.6,83.99
2009,1,LIH,KOA,105,0,15,0,33,100.01,NA,98.49,NA,95
2009,1,LIH,ITO,62,0,19,0,0,107.99,NA,101,NA,NA
2009,1,ITO,HNL,649,0,228,0,0,88.99,NA,71.99,NA,NA
2009,1,ITO,OGG,224,0,10,6,0,87.5,NA,100.99,87.5,NA
2009,1,ITO,KOA,15,0,0,0,0,67,NA,NA,NA,NA
2009,1,ITO,LIH,57,0,14,0,0,111.01,NA,98.01,NA,NA
2009,2,HNL,OGG,913,0,192,2,330,77,NA,55,75.25,46.25
2009,2,HNL,KOA,901,0,181,0,291,76.01,NA,58.5,NA,46.5
2009,2,HNL,LIH,736,0,200,3,226,70.295,NA,59.5,68,53
2009,2,HNL,ITO,837,0,246,0,165,77.5,NA,67.835,NA,54.5
2009,2,OGG,HNL,932,0,196,2,333,71.5,NA,55,90,46
2009,2,OGG,KOA,271,0,15,1,17,77,NA,99,96,72
2009,2,OGG,LIH,130,0,47,6,48,104.01,NA,97.99,106.395,85.99
2009,2,OGG,ITO,160,0,9,3,20,77.25,NA,98.49,100.5,85.99
2009,2,KOA,HNL,916,0,184,0,313,78.53,NA,58.5,NA,48
2009,2,KOA,OGG,213,0,13,1,14,80,NA,96,176,74.25
2009,2,KOA,LIH,114,0,32,0,52,104.01,NA,101.99,NA,86
2009,2,KOA,ITO,0,0,0,0,0,NA,NA,NA,NA,NA
2009,2,LIH,HNL,709,0,197,3,225,71.5,NA,59.5,82.5,53
2009,2,LIH,OGG,215,0,37,1,43,103,NA,101,122.94,81.99
2009,2,LIH,KOA,90,0,26,0,46,103.01,NA,102.99,NA,83.75
2009,2,LIH,ITO,67,0,17,0,12,107.99,NA,103,NA,94.24
2009,2,ITO,HNL,812,0,228,0,170,78.49,NA,66.26,NA,54.99
2009,2,ITO,OGG,213,0,15,2,21,87.5,NA,98,96.25,85.99
2009,2,ITO,KOA,13,0,0,0,0,67,NA,NA,NA,NA
2009,2,ITO,LIH,85,0,19,0,15,107.99,NA,103,NA,89.49
2009,3,HNL,OGG,841,0,178,4,341,80,NA,53.5,59,95
2009,3,HNL,KOA,974,0,169,0,236,80.51,NA,56.01,NA,91
2009,3,HNL,LIH,792,0,226,3,252,73.75,NA,57.19,55.5,100
2009,3,HNL,ITO,728,0,226,0,205,77.5,NA,59.73,NA,107.01
2009,3,OGG,HNL,907,0,194,9,264,70.5,NA,54,81.5,82
2009,3,OGG,KOA,294,0,9,1,85,90,NA,103,96,96
2009,3,OGG,LIH,115,0,42,17,44,105,NA,106.01,98.5,106.01
2009,3,OGG,ITO,160,0,7,1,18,86.25,NA,103,124.5,101
2009,3,KOA,HNL,1045,0,180,0,191,81.5,NA,57,NA,80
2009,3,KOA,OGG,259,0,8,1,64,92.5,NA,103,97,98.5
2009,3,KOA,LIH,133,0,27,0,55,111.01,NA,110,NA,129
2009,3,KOA,ITO,0,0,0,0,0,NA,NA,NA,NA,NA
2009,3,LIH,HNL,730,0,219,9,198,76.5,NA,55,66,85
2009,3,LIH,OGG,283,0,40,2,26,102.01,NA,103,117.615,101
2009,3,LIH,KOA,119,0,25,0,34,106,NA,107.99,NA,106.49
2009,3,LIH,ITO,77,0,29,0,9,103.99,NA,105,NA,101
2009,3,ITO,HNL,624,0,251,0,181,77.75,NA,56.51,NA,90.01
2009,3,ITO,OGG,227,0,18,2,20,90,NA,103,98.5,160.5
2009,3,ITO,KOA,19,0,0,0,0,72,NA,NA,NA,NA
2009,3,ITO,LIH,62,0,34,0,9,108.995,NA,103,NA,118.01
2009,4,HNL,OGG,850,0,168,10,166,76.25,NA,65,71.5,55
2009,4,HNL,KOA,923,0,258,2,173,90.48,NA,72.52,73,60
2009,4,HNL,LIH,618,0,175,0,172,71,NA,68.5,NA,56.75
2009,4,HNL,ITO,639,0,250,0,128,84.5,NA,78,NA,60
2009,4,OGG,HNL,832,0,200,17,153,74.75,NA,68.5,75.5,57
2009,4,OGG,KOA,294,0,6,1,35,90,NA,121.5,49.99,59
2009,4,OGG,LIH,113,0,23,8,13,108.01,NA,108.01,115.15,101
2009,4,OGG,ITO,162,0,4,0,9,85,NA,105,NA,74.5
2009,4,KOA,HNL,961,0,227,0,166,91,NA,69,NA,59.255
2009,4,KOA,OGG,321,0,12,1,31,92.5,NA,103,103,70
2009,4,KOA,LIH,93,0,38,0,22,115.01,NA,114.01,NA,96.99
2009,4,KOA,ITO,0,0,0,0,0,NA,NA,NA,NA,NA
2009,4,LIH,HNL,601,0,151,0,149,80,NA,68.5,NA,55
2009,4,LIH,OGG,235,0,10,5,11,100.33,NA,114.505,122.94,56.03
2009,4,LIH,KOA,93,0,30,0,11,113,NA,115.01,NA,100.99
2009,4,LIH,ITO,84,0,12,0,3,110,NA,116.99,NA,89.01
2009,4,ITO,HNL,619,0,223,0,98,87,NA,73.5,NA,56.755
2009,4,ITO,OGG,191,0,15,0,8,85.45,NA,115,NA,74.5
2009,4,ITO,KOA,7,0,0,0,0,78,NA,NA,NA,NA
2009,4,ITO,LIH,51,0,19,0,2,114.99,NA,116.99,NA,115.005
2010,1,HNL,OGG,1097,0,168,10,1,94,NA,65,68.5,150
2010,1,HNL,KOA,962,0,258,1,0,92,NA,72.52,105,NA
2010,1,HNL,LIH,798,0,175,11,0,85,NA,68.5,79.5,NA
2010,1,HNL,ITO,737,0,250,0,0,95,NA,78,NA,NA
2010,1,OGG,HNL,1080,0,200,13,0,88.5,NA,68.5,72.5,NA
2010,1,OGG,KOA,340,0,6,1,0,95,NA,121.5,99.5,NA
2010,1,OGG,LIH,115,0,23,6,0,129,NA,108.01,127.5,NA
2010,1,OGG,ITO,191,0,4,0,0,99,NA,105,NA,NA
2010,1,KOA,HNL,1070,0,226,0,1,93.79,NA,68.745,NA,141.99
2010,1,KOA,OGG,309,0,12,0,0,105,NA,103,NA,NA
2010,1,KOA,LIH,135,0,38,0,0,130.01,NA,114.01,NA,NA
2010,1,KOA,ITO,0,0,0,0,0,NA,NA,NA,NA,NA
2010,1,LIH,HNL,730,0,151,20,1,90.745,NA,68.5,74,195
2010,1,LIH,OGG,343,0,10,1,0,110.01,NA,114.505,148.19,NA
2010,1,LIH,KOA,143,0,30,0,0,128,NA,115.01,NA,NA
2010,1,LIH,ITO,86,0,12,0,0,131.985,NA,116.99,NA,NA
2010,1,ITO,HNL,672,0,223,0,0,97.75,NA,73.5,NA,NA
2010,1,ITO,OGG,278,0,15,0,0,107,NA,115,NA,NA
2010,1,ITO,KOA,0,0,0,0,0,NA,NA,NA,NA,NA
2010,1,ITO,LIH,70,0,19,0,0,134.01,NA,116.99,NA,NA
2010,2,HNL,OGG,991,0,226,6,0,92,NA,82,77.75,NA
2010,2,HNL,KOA,996,0,314,0,0,103.51,NA,93.5,NA,NA
2010,2,HNL,LIH,781,0,257,7,0,92.61,NA,82.5,70,NA
2010,2,HNL,ITO,751,0,303,0,0,101.84,NA,81,NA,NA
2010,2,OGG,HNL,935,0,227,2,0,89,NA,76.5,83.75,NA
2010,2,OGG,KOA,247,0,164,1,0,93,NA,124,82.5,NA
2010,2,OGG,LIH,121,0,27,15,0,125,NA,136.01,113,NA
2010,2,OGG,ITO,213,0,8,0,0,99,NA,80.5,NA,NA
2010,2,KOA,HNL,1105,0,312,0,1,103.51,NA,94.755,NA,200.01
2010,2,KOA,OGG,247,0,166,1,0,102,NA,124,102,NA
2010,2,KOA,LIH,132,0,25,1,2,128,NA,129.5,14.7,225.495
2010,2,KOA,ITO,0,0,0,0,0,NA,NA,NA,NA,NA
2010,2,LIH,HNL,775,0,271,24,0,94,NA,85,79.5,NA
2010,2,LIH,OGG,286,0,22,1,0,112.98,NA,119,113.63,NA
2010,2,LIH,KOA,134,0,25,0,0,131.995,NA,156.01,NA,NA
2010,2,LIH,ITO,69,0,12,0,0,128,NA,159,NA,NA
2010,2,ITO,HNL,724,0,269,0,0,105.99,NA,81,NA,NA
2010,2,ITO,OGG,290,0,15,0,0,105,NA,97.99,NA,NA
2010,2,ITO,KOA,0,0,0,0,0,NA,NA,NA,NA,NA
2010,2,ITO,LIH,89,0,7,0,0,134.01,NA,190.99,NA,NA
2010,3,HNL,OGG,1071,0,193,12,1,107,NA,87.5,80.75,218.99
2010,3,HNL,KOA,1295,0,213,0,0,109.08,NA,90.5,NA,NA
2010,3,HNL,LIH,868,0,151,5,0,95.73,NA,87.5,80,NA
2010,3,HNL,ITO,893,0,165,0,0,115,NA,98.5,NA,NA
2010,3,OGG,HNL,1049,0,203,9,0,98.5,NA,86,81.5,NA
2010,3,OGG,KOA,330,0,1,0,0,95.25,NA,87,NA,NA
2010,3,OGG,LIH,130,0,32,16,0,131.505,NA,134.505,124.12,NA
2010,3,OGG,ITO,223,0,0,0,0,99.99,NA,NA,NA,NA
2010,3,KOA,HNL,1324,0,212,0,2,108.49,NA,94,NA,167.005
2010,3,KOA,OGG,346,0,4,0,0,103.25,NA,87,NA,NA
2010,3,KOA,LIH,142,0,23,1,1,136.505,NA,145.01,114.83,208.01
2010,3,KOA,ITO,0,0,0,0,0,NA,NA,NA,NA,NA
2010,3,LIH,HNL,832,0,155,13,1,102.25,NA,87,79.5,175.01
2010,3,LIH,OGG,373,0,19,7,0,126.01,NA,136.01,134.23,NA
2010,3,LIH,KOA,175,0,16,0,0,142.99,NA,156.01,NA,NA
2010,3,LIH,ITO,89,0,11,0,0,143,NA,145.01,NA,NA
2010,3,ITO,HNL,846,0,123,0,0,114,NA,95.49,NA,NA
2010,3,ITO,OGG,330,0,2,0,0,105.465,NA,186,NA,NA
2010,3,ITO,KOA,0,0,0,0,0,NA,NA,NA,NA,NA
2010,3,ITO,LIH,88,0,1,0,0,134.005,NA,145.01,NA,NA
2010,4,HNL,OGG,1082,0,139,17,0,102,NA,93,77,NA
2010,4,HNL,KOA,1187,0,174,0,0,117,NA,96.01,NA,NA
2010,4,HNL,LIH,888,0,132,9,0,93,NA,89.25,85,NA
2010,4,HNL,ITO,866,0,114,0,0,106.51,NA,99.49,NA,NA
2010,4,OGG,HNL,1145,0,134,5,0,96.5,NA,93,79.5,NA
2010,4,OGG,KOA,294,0,7,0,1,105,NA,87,NA,2
2010,4,OGG,LIH,91,0,36,12,1,127,NA,112.01,115.87,229.99
2010,4,OGG,ITO,199,0,0,0,0,106,NA,NA,NA,NA
2010,4,KOA,HNL,1219,0,189,0,1,115.5,NA,96.01,NA,181.99
2010,4,KOA,OGG,303,0,11,1,0,107.5,NA,87,128,NA
2010,4,KOA,LIH,127,0,23,0,1,136,NA,148.99,NA,228
2010,4,KOA,ITO,0,0,0,0,0,NA,NA,NA,NA,NA
2010,4,LIH,HNL,850,0,141,20,3,101,NA,93,79,180.99
2010,4,LIH,OGG,273,0,34,0,0,112.01,NA,112.01,NA,NA
2010,4,LIH,KOA,115,0,19,0,1,132,NA,152,NA,214.99
2010,4,LIH,ITO,78,0,5,0,0,149.01,NA,152,NA,NA
2010,4,ITO,HNL,751,0,114,0,0,107.5,NA,104,NA,NA
2010,4,ITO,OGG,245,0,3,0,0,106,NA,172,NA,NA
2010,4,ITO,KOA,0,0,0,0,0,NA,NA,NA,NA,NA
2010,4,ITO,LIH,59,0,4,0,0,121.98,NA,169,NA,NA
2011,1,HNL,OGG,1120,0,122,10,0,108,NA,95.5,81,NA
2011,1,HNL,KOA,1203,0,175,0,1,116.01,NA,98,NA,175
2011,1,HNL,LIH,972,0,138,22,0,94.5,NA,96.5,83.5,NA
2011,1,HNL,ITO,822,0,109,0,0,105,NA,95.99,NA,NA
2011,1,OGG,HNL,1149,0,121,12,0,105,NA,92.5,86.5,NA
2011,1,OGG,KOA,367,0,4,0,8,107,NA,105,NA,2
2011,1,OGG,LIH,103,0,23,21,0,133,NA,146.01,126.01,NA
2011,1,OGG,ITO,186,0,0,0,0,106,NA,NA,NA,NA
2011,1,KOA,HNL,1226,0,184,0,1,116.755,NA,98,NA,174
2011,1,KOA,OGG,347,0,26,2,0,109,NA,103,103.25,NA
2011,1,KOA,LIH,111,0,22,0,0,153.99,NA,152.99,NA,NA
2011,1,KOA,ITO,0,0,0,0,0,NA,NA,NA,NA,NA
2011,1,LIH,HNL,934,0,127,22,0,100.5,NA,92.5,90,NA
2011,1,LIH,OGG,276,0,20,4,0,124.96,NA,147,149.165,NA
2011,1,LIH,KOA,134,0,23,0,1,141.01,NA,156.01,NA,295
2011,1,LIH,ITO,64,0,5,0,0,152,NA,156.01,NA,NA
2011,1,ITO,HNL,790,0,108,0,0,105,NA,98,NA,NA
2011,1,ITO,OGG,231,0,2,0,0,111.01,NA,154.005,NA,NA
2011,1,ITO,KOA,0,0,0,0,0,NA,NA,NA,NA,NA
2011,1,ITO,LIH,74,0,5,0,0,144.5,NA,152.99,NA,NA
2011,2,HNL,OGG,1051,0,205,10,0,110,NA,90,89.5,NA
2011,2,HNL,KOA,1109,0,143,0,0,108.49,NA,80,NA,NA
2011,2,HNL,LIH,953,0,168,11,0,102.5,NA,88,88.5,NA
2011,2,HNL,ITO,1066,0,161,0,0,107.31,NA,91,NA,NA
2011,2,OGG,HNL,1081,0,184,9,0,108.5,NA,88,95.5,NA
2011,2,OGG,KOA,330,0,0,0,3,101,NA,NA,NA,2
2011,2,OGG,LIH,119,0,15,17,0,143,NA,109,123.5,NA
2011,2,OGG,ITO,304,0,0,0,0,103,NA,NA,NA,NA
2011,2,KOA,HNL,1147,0,135,0,0,108,NA,80,NA,NA
2011,2,KOA,OGG,328,0,8,0,0,105,NA,135,NA,NA
2011,2,KOA,LIH,110,0,18,0,2,145.99,NA,161.01,NA,238.5
2011,2,KOA,ITO,0,0,0,0,0,NA,NA,NA,NA,NA
2011,2,LIH,HNL,971,0,173,18,0,105,NA,90,94.5,NA
2011,2,LIH,OGG,349,0,15,2,0,117.6,NA,156.99,136.22,NA
2011,2,LIH,KOA,152,0,19,0,0,141.01,NA,156.01,NA,NA
2011,2,LIH,ITO,87,0,4,0,0,143.99,NA,162.5,NA,NA
2011,2,ITO,HNL,1016,0,160,0,0,107.01,NA,91.5,NA,NA
2011,2,ITO,OGG,363,0,3,0,0,104,NA,156.01,NA,NA
2011,2,ITO,KOA,0,0,0,0,0,NA,NA,NA,NA,NA
2011,2,ITO,LIH,96,0,0,0,0,136.995,NA,NA,NA,NA
2011,3,HNL,OGG,1180,0,125,10,1,114,NA,80,83.5,286
2011,3,HNL,KOA,1250,0,130,0,0,117,NA,87.5,NA,NA
2011,3,HNL,LIH,975,0,123,12,0,103,NA,87,87,NA
2011,3,HNL,ITO,1034,0,125,0,0,98.5,NA,85,NA,NA
2011,3,OGG,HNL,1186,0,136,12,0,108,NA,80,92,NA
2011,3,OGG,KOA,405,0,7,2,0,103,NA,76,71.76,NA
2011,3,OGG,LIH,167,0,24,18,0,140.01,NA,137,121.505,NA
2011,3,OGG,ITO,300,0,0,0,0,101.49,NA,NA,NA,NA
2011,3,KOA,HNL,1265,0,130,0,3,119.01,NA,85,NA,176
2011,3,KOA,OGG,332,0,9,0,1,105.5,NA,76,NA,89.5
2011,3,KOA,LIH,147,0,28,1,2,141.01,NA,161.01,149.41,251
2011,3,KOA,ITO,0,0,0,0,0,NA,NA,NA,NA,NA
2011,3,LIH,HNL,993,0,138,10,3,103,NA,85,97,183.01
2011,3,LIH,OGG,397,0,9,6,0,128,NA,222,145.285,NA
2011,3,LIH,KOA,171,0,28,0,0,145.99,NA,161.01,NA,NA
2011,3,LIH,ITO,102,0,9,0,0,139.51,NA,166,NA,NA
2011,3,ITO,HNL,983,0,108,0,0,98,NA,81,NA,NA
2011,3,ITO,OGG,384,0,1,0,0,105,NA,164.02,NA,NA
2011,3,ITO,KOA,0,0,0,0,0,NA,NA,NA,NA,NA
2011,3,ITO,LIH,74,0,2,0,0,125.01,NA,167.49,NA,NA
2011,4,HNL,OGG,994,0,133,9,3,111,NA,92.5,98.5,144.99
2011,4,HNL,KOA,1105,0,164,3,0,122.01,NA,92.75,115,NA
2011,4,HNL,LIH,905,0,118,10,0,100.32,NA,86,96,NA
2011,4,HNL,ITO,881,0,85,0,0,103.01,NA,95,NA,NA
2011,4,OGG,HNL,1052,0,128,8,0,105,NA,92.5,96,NA
2011,4,OGG,KOA,304,0,7,0,3,105.5,NA,74.5,NA,2
2011,4,OGG,LIH,95,0,25,11,0,150.99,NA,134,121.4,NA
2011,4,OGG,ITO,231,0,0,0,0,105.5,NA,NA,NA,NA
2011,4,KOA,HNL,1118,0,163,0,0,122.01,NA,80.99,NA,NA
2011,4,KOA,OGG,278,0,9,0,1,107,NA,74.5,NA,86.5
2011,4,KOA,LIH,104,0,17,0,1,145.99,NA,123.01,NA,205
2011,4,KOA,ITO,0,0,0,0,0,NA,NA,NA,NA,NA
2011,4,LIH,HNL,852,0,112,12,2,104,NA,92,91,191.5
2011,4,LIH,OGG,251,0,13,5,0,118.99,NA,154.99,130.03,NA
2011,4,LIH,KOA,121,0,37,0,1,145.01,NA,126.5,NA,215
2011,4,LIH,ITO,57,0,6,0,0,130.98,NA,129,NA,NA
2011,4,ITO,HNL,824,0,85,0,0,104,NA,91.99,NA,NA
2011,4,ITO,OGG,272,0,1,0,0,109,NA,135.99,NA,NA
2011,4,ITO,KOA,0,0,0,0,0,NA,NA,NA,NA,NA
2011,4,ITO,LIH,48,0,8,0,0,153.5,NA,128.505,NA,NA
2012,1,HNL,OGG,1109,0,173,4,2,111,NA,88.5,97.5,171.5
2012,1,HNL,KOA,1027,0,160,3,0,112,NA,93.75,113,NA
