year,qtr,origin,dest,pc_hawaiian,pc_aloha,pc_go,pc_island,pc_other,mf_hawaiian,mf_aloha,mf_go,mf_island,mf_other
2012,1,HNL,LIH,799,0,145,8,0,96,NA,80,90.25,NA
2012,1,HNL,ITO,821,0,116,0,0,104,NA,88.75,NA,NA
2012,1,OGG,HNL,1184,0,183,4,0,109,NA,86,98.5,NA
2012,1,OGG,KOA,348,0,81,1,2,102.5,NA,86,112.5,62.995
2012,1,OGG,LIH,257,0,94,6,0,106,NA,110.75,123.385,NA
2012,1,OGG,ITO,299,0,0,0,0,101,NA,NA,NA,NA
2012,1,KOA,HNL,1086,0,165,0,1,111.5,NA,92,NA,200
2012,1,KOA,OGG,339,0,97,0,0,108,NA,89,NA,NA
2012,1,KOA,LIH,116,0,18,1,1,160,NA,126.5,114.83,213
2012,1,KOA,ITO,0,0,0,0,0,NA,NA,NA,NA,NA
2012,1,LIH,HNL,774,0,149,12,3,101,NA,80,91.5,176
2012,1,LIH,OGG,327,0,62,4,0,111,NA,116,137.98,NA
2012,1,LIH,KOA,116,0,42,0,0,158.5,NA,124,NA,NA
2012,1,LIH,ITO,73,0,5,0,0,136,NA,134,NA,NA
2012,1,ITO,HNL,781,0,105,0,0,104,NA,81,NA,NA
2012,1,ITO,OGG,367,0,3,0,0,105,NA,123,NA,NA
2012,1,ITO,KOA,0,0,0,0,0,NA,NA,NA,NA,NA
2012,1,ITO,LIH,82,0,3,0,0,135,NA,134,NA,NA
2012,2,HNL,OGG,977,0,94,8,1,112,NA,92,95.5,230
2012,2,HNL,KOA,868,0,148,2,0,112.5,NA,89.5,103.5,NA
2012,2,HNL,LIH,776,0,125,9,0,103.5,NA,82.5,87.5,NA
2012,2,HNL,ITO,766,0,109,0,0,113.645,NA,83,NA,NA
2012,2,OGG,HNL,1006,0,86,6,0,109,NA,82.5,93.5,NA
2012,2,OGG,KOA,334,0,37,1,1,87,NA,69,107.5,718
2012,2,OGG,LIH,467,0,70,5,0,105,NA,83,107,NA
2012,2,OGG,ITO,315,0,0,0,0,93,NA,NA,NA,NA
2012,2,KOA,HNL,936,0,129,0,1,111.75,NA,86.5,NA,301
2012,2,KOA,OGG,357,0,28,0,0,105,NA,71,NA,NA
2012,2,KOA,LIH,105,0,4,1,1,151,NA,132.5,136.44,186
2012,2,KOA,ITO,0,0,0,0,0,NA,NA,NA,NA,NA
2012,2,LIH,HNL,777,0,105,7,0,105,NA,88.5,90,NA
2012,2,LIH,OGG,439,0,75,8,0,105.5,NA,90,107.47,NA
2012,2,LIH,KOA,100,0,21,0,1,158.5,NA,121,NA,152
2012,2,LIH,ITO,78,0,11,0,0,127.5,NA,123,NA,NA
2012,2,ITO,HNL,760,0,98,0,0,112,NA,81.5,NA,NA
2012,2,ITO,OGG,386,0,2,0,0,94.75,NA,123,NA,NA
2012,2,ITO,KOA,0,0,0,0,0,NA,NA,NA,NA,NA
2012,2,ITO,LIH,54,0,3,0,0,138,NA,123,NA,NA
2012,3,HNL,OGG,1064,0,235,16,3,115.5,NA,78,91,142
2012,3,HNL,KOA,1209,0,238,1,0,123,NA,87,120,NA
2012,3,HNL,LIH,879,0,233,3,0,110,NA,82.5,90.5,NA
2012,3,HNL,ITO,919,0,183,0,0,111.75,NA,84,NA,NA
2012,3,OGG,HNL,1042,0,239,14,0,113,NA,78,93,NA
2012,3,OGG,KOA,383,0,0,1,0,95,NA,NA,58.83,NA
2012,3,OGG,LIH,515,0,66,10,0,116,NA,100,107,NA
2012,3,OGG,ITO,339,0,0,0,0,89.5,NA,NA,NA,NA
2012,3,KOA,HNL,1251,0,227,0,0,121,NA,84,NA,NA
2012,3,KOA,OGG,364,0,0,1,1,98.5,NA,NA,116,65.56
2012,3,KOA,LIH,230,0,6,0,0,135,NA,144,NA,NA
2012,3,KOA,ITO,0,0,0,0,0,NA,NA,NA,NA,NA
2012,3,LIH,HNL,893,0,214,7,1,111.5,NA,83.5,86.5,166
2012,3,LIH,OGG,537,0,83,3,0,116,NA,100,131,NA
2012,3,LIH,KOA,211,0,24,0,0,140,NA,134,NA,NA
2012,3,LIH,ITO,124,0,5,0,0,138,NA,123,NA,NA
2012,3,ITO,HNL,869,0,176,0,1,109,NA,83,NA,137
2012,3,ITO,OGG,454,0,0,0,0,92,NA,NA,NA,NA
2012,3,ITO,KOA,0,0,0,0,0,NA,NA,NA,NA,NA
2012,3,ITO,LIH,122,0,6,0,0,130,NA,123,NA,NA
2012,4,HNL,OGG,951,0,246,8,0,109.5,NA,80.5,89.75,NA
2012,4,HNL,KOA,1136,0,376,1,0,117,NA,89,122,NA
2012,4,HNL,LIH,892,0,266,5,0,101.75,NA,78,103.5,NA
2012,4,HNL,ITO,902,0,192,0,0,110.25,NA,85,NA,NA
2012,4,OGG,HNL,889,0,230,3,0,108,NA,79,93,NA
2012,4,OGG,KOA,364,0,0,2,2,101,NA,NA,55.77,89.5
2012,4,OGG,LIH,539,0,48,5,0,109,NA,102,121,NA
2012,4,OGG,ITO,413,0,0,0,0,91.5,NA,NA,NA,NA
2012,4,KOA,HNL,1163,0,335,0,0,115,NA,89,NA,NA
2012,4,KOA,OGG,318,0,0,1,0,107,NA,NA,106.5,NA
2012,4,KOA,LIH,217,0,13,0,0,126,NA,149,NA,NA
2012,4,KOA,ITO,0,0,0,0,0,NA,NA,NA,NA,NA
2012,4,LIH,HNL,843,0,250,3,1,102,NA,79,90.5,159
2012,4,LIH,OGG,551,0,60,3,0,110,NA,102,127,NA
2012,4,LIH,KOA,143,0,25,0,0,126,NA,132,NA,NA
2012,4,LIH,ITO,120,0,5,0,0,132,NA,134,NA,NA
2012,4,ITO,HNL,802,0,179,0,0,112.25,NA,84.5,NA,NA
2012,4,ITO,OGG,439,0,1,0,0,93.5,NA,134,NA,NA
2012,4,ITO,KOA,0,0,0,0,0,NA,NA,NA,NA,NA
2012,4,ITO,LIH,103,0,2,0,0,128,NA,128.5,NA,NA
2013,1,HNL,OGG,1093,0,428,2,0,123.5,NA,79,92.75,NA
2013,1,HNL,KOA,1114,0,414,0,3,123.5,NA,89,NA,183
2013,1,HNL,LIH,880,0,335,5,0,113,NA,80,111,NA
2013,1,HNL,ITO,968,0,238,0,0,120,NA,86,NA,NA
2013,1,OGG,HNL,1050,0,420,0,0,123.25,NA,79,NA,NA
2013,1,OGG,KOA,483,0,0,0,0,98.5,NA,NA,NA,NA
2013,1,OGG,LIH,730,0,37,2,0,110,NA,121,106.25,NA
2013,1,OGG,ITO,515,0,0,0,0,93.5,NA,NA,NA,NA
2013,1,KOA,HNL,1152,0,379,0,0,126.5,NA,88,NA,NA
2013,1,KOA,OGG,461,0,0,0,1,103,NA,NA,NA,101.5
2013,1,KOA,LIH,282,0,22,0,0,134,NA,124,NA,NA
2013,1,KOA,ITO,0,0,0,0,0,NA,NA,NA,NA,NA
2013,1,LIH,HNL,924,0,353,3,1,118,NA,81,98,185
2013,1,LIH,OGG,775,0,31,0,0,109.5,NA,142,NA,NA
2013,1,LIH,KOA,224,0,27,0,0,139,NA,134,NA,NA
2013,1,LIH,ITO,126,0,6,0,0,131,NA,166,NA,NA
2013,1,ITO,HNL,955,0,222,0,0,123,NA,85,NA,NA
2013,1,ITO,OGG,573,0,0,0,0,93.5,NA,NA,NA,NA
2013,1,ITO,KOA,0,0,0,0,0,NA,NA,NA,NA,NA
2013,1,ITO,LIH,136,0,4,0,0,124.5,NA,123.5,NA,NA
2013,2,HNL,OGG,1316,0,426,5,0,127,NA,84,104.5,NA
2013,2,HNL,KOA,1273,0,382,0,1,127.5,NA,88.75,NA,166
2013,2,HNL,LIH,1188,0,352,4,0,118.5,NA,81,109.25,NA
2013,2,HNL,ITO,1189,0,273,0,0,129,NA,93,NA,NA
2013,2,OGG,HNL,1274,0,435,0,0,126,NA,86,NA,NA
2013,2,OGG,KOA,439,0,0,0,1,105.5,NA,NA,NA,108.5
2013,2,OGG,LIH,712,0,23,1,0,114.5,NA,135,115.81,NA
2013,2,OGG,ITO,516,0,0,0,0,97.25,NA,NA,NA,NA
2013,2,KOA,HNL,1324,0,410,0,0,128,NA,89,NA,NA
2013,2,KOA,OGG,435,0,0,0,0,106.5,NA,NA,NA,NA
2013,2,KOA,LIH,252,0,27,0,0,132,NA,145,NA,NA
2013,2,KOA,ITO,0,0,0,0,0,NA,NA,NA,NA,NA
2013,2,LIH,HNL,1224,0,387,5,0,121,NA,82,108,NA
2013,2,LIH,OGG,749,0,17,0,0,111,NA,126.7,NA,NA
2013,2,LIH,KOA,235,0,37,0,0,133,NA,132,NA,NA
2013,2,LIH,ITO,125,0,5,0,0,127,NA,161,NA,NA
2013,2,ITO,HNL,1214,0,250,0,0,129,NA,91.75,NA,NA
2013,2,ITO,OGG,567,0,5,0,0,99.5,NA,124,NA,NA
2013,2,ITO,KOA,0,0,0,0,0,NA,NA,NA,NA,NA
2013,2,ITO,LIH,142,0,5,0,0,127,NA,124,NA,NA
2013,3,HNL,OGG,1364,0,322,3,0,132,NA,86,107,NA
2013,3,HNL,KOA,1521,0,405,0,1,139.5,NA,94,NA,229
2013,3,HNL,LIH,1334,0,318,18,0,125.5,NA,87,120.5,NA
2013,3,HNL,ITO,1166,0,197,0,0,128.5,NA,93.5,NA,NA
2013,3,OGG,HNL,1238,0,316,5,0,132,NA,87,115.5,NA
2013,3,OGG,KOA,513,0,0,0,0,111,NA,NA,NA,NA
2013,3,OGG,LIH,774,0,36,1,0,126.04,NA,142,136.5,NA
2013,3,OGG,ITO,540,0,0,0,0,106,NA,NA,NA,NA
2013,3,KOA,HNL,1537,0,388,0,1,139,NA,94.25,NA,269
2013,3,KOA,OGG,511,0,0,0,0,120.5,NA,NA,NA,NA
2013,3,KOA,LIH,310,0,18,0,2,137,NA,166,NA,228.5
2013,3,KOA,ITO,0,0,0,0,0,NA,NA,NA,NA,NA
2013,3,LIH,HNL,1386,0,288,14,2,127.5,NA,88,119.5,167.5
2013,3,LIH,OGG,749,0,28,1,0,125.38,NA,152.5,127.5,NA
2013,3,LIH,KOA,346,0,35,0,0,143,NA,135,NA,NA
2013,3,LIH,ITO,168,0,8,0,0,145.5,NA,145,NA,NA
2013,3,ITO,HNL,1068,0,194,0,1,132,NA,92.25,NA,206
2013,3,ITO,OGG,635,0,3,0,0,107,NA,145,NA,NA
2013,3,ITO,KOA,0,0,0,0,0,NA,NA,NA,NA,NA
2013,3,ITO,LIH,179,0,14,0,0,144,NA,135,NA,NA
2013,4,HNL,OGG,1257,0,273,15,0,127,NA,83,100,NA
2013,4,HNL,KOA,1500,0,356,0,1,131.5,NA,93,NA,179
2013,4,HNL,LIH,1085,0,271,13,0,117,NA,80,112.5,NA
2013,4,HNL,ITO,1148,0,180,0,0,123,NA,85,NA,NA
2013,4,OGG,HNL,1240,0,265,17,0,124.75,NA,82,107.5,NA
2013,4,OGG,KOA,408,0,0,0,0,113.25,NA,NA,NA,NA
2013,4,OGG,LIH,723,0,26,1,0,115,NA,119.5,120,NA
2013,4,OGG,ITO,521,0,0,0,0,104,NA,NA,NA,NA
2013,4,KOA,HNL,1481,0,321,0,1,134,NA,93,NA,251
2013,4,KOA,OGG,405,0,0,0,0,119.5,NA,NA,NA,NA
2013,4,KOA,LIH,225,0,28,0,0,145,NA,142,NA,NA
2013,4,KOA,ITO,0,0,0,0,0,NA,NA,NA,NA,NA
2013,4,LIH,HNL,1127,0,258,8,0,119,NA,80,118.75,NA
2013,4,LIH,OGG,752,0,25,0,0,114.1,NA,121,NA,NA
2013,4,LIH,KOA,238,0,26,0,0,146,NA,133.5,NA,NA
2013,4,LIH,ITO,122,0,3,0,0,139,NA,124,NA,NA
2013,4,ITO,HNL,1128,0,185,0,0,123.5,NA,85,NA,NA
2013,4,ITO,OGG,642,0,2,0,0,105,NA,145,NA,NA
2013,4,ITO,KOA,0,0,0,0,0,NA,NA,NA,NA,NA
2013,4,ITO,LIH,145,0,4,0,0,140,NA,124,NA,NA
2014,1,HNL,OGG,1281,0,162,14,0,128,NA,80.5,102.75,NA
2014,1,HNL,KOA,1517,0,220,0,0,136.5,NA,92,NA,NA
2014,1,HNL,LIH,1070,0,120,9,0,115,NA,79,96.5,NA
2014,1,HNL,ITO,1347,0,139,0,1,128,NA,88,NA,228
2014,1,OGG,HNL,1254,0,163,8,0,128.5,NA,80.5,97,NA
2014,1,OGG,KOA,424,0,0,0,0,122,NA,NA,NA,NA
2014,1,OGG,LIH,625,0,46,0,0,115,NA,105.5,NA,NA
2014,1,OGG,ITO,499,0,0,0,0,105,NA,NA,NA,NA
2014,1,KOA,HNL,1566,0,205,0,1,137,NA,92,NA,228
2014,1,KOA,OGG,394,0,0,0,0,124,NA,NA,NA,NA
2014,1,KOA,LIH,261,0,6,0,0,145,NA,135,NA,NA
2014,1,KOA,ITO,0,0,0,0,0,NA,NA,NA,NA,NA
2014,1,LIH,HNL,1128,0,129,2,0,117.5,NA,79.5,91.98,NA
2014,1,LIH,OGG,675,0,21,0,0,117.42,NA,108,NA,NA
2014,1,LIH,KOA,240,0,25,0,0,151.5,NA,122,NA,NA
2014,1,LIH,ITO,145,0,3,0,0,144,NA,166,NA,NA
2014,1,ITO,HNL,1334,0,128,0,0,130.75,NA,86.5,NA,NA
2014,1,ITO,OGG,563,0,6,0,0,109,NA,124,NA,NA
2014,1,ITO,KOA,0,0,0,0,0,NA,NA,NA,NA,NA
2014,1,ITO,LIH,153,0,4,0,0,136,NA,124,NA,NA
2014,2,HNL,OGG,1294,0,0,8,0,124.5,NA,NA,95.75,NA
2014,2,HNL,KOA,1531,0,0,0,3,135.5,NA,NA,NA,213
2014,2,HNL,LIH,1066,0,0,12,0,113.5,NA,NA,105,NA
2014,2,HNL,ITO,1256,0,0,0,0,137,NA,NA,NA,NA
2014,2,OGG,HNL,1222,0,0,10,0,122,NA,NA,102,NA
2014,2,OGG,KOA,424,0,0,0,0,117.25,NA,NA,NA,NA
2014,2,OGG,LIH,678,0,0,1,0,119.515,NA,NA,176.96,NA
2014,2,OGG,ITO,557,0,0,0,0,113,NA,NA,NA,NA
2014,2,KOA,HNL,1546,0,0,0,2,134.25,NA,NA,NA,224
2014,2,KOA,OGG,403,0,0,0,0,120.5,NA,NA,NA,NA
2014,2,KOA,LIH,316,0,0,0,1,144,NA,NA,NA,202
2014,2,KOA,ITO,0,0,0,0,0,NA,NA,NA,NA,NA
2014,2,LIH,HNL,1098,0,0,16,0,116.75,NA,NA,107,NA
2014,2,LIH,OGG,666,0,0,0,0,119.205,NA,NA,NA,NA
2014,2,LIH,KOA,322,0,0,0,2,147,NA,NA,NA,204
2014,2,LIH,ITO,143,0,0,0,0,146,NA,NA,NA,NA
2014,2,ITO,HNL,1270,0,0,0,0,135.75,NA,NA,NA,NA
2014,2,ITO,OGG,610,0,0,0,0,116,NA,NA,NA,NA
2014,2,ITO,KOA,0,0,0,0,0,NA,NA,NA,NA,NA
2014,2,ITO,LIH,177,0,0,0,1,141,NA,NA,NA,161
2014,3,HNL,OGG,1198,0,0,14,13,127,NA,NA,83.93,214
2014,3,HNL,KOA,1620,0,0,0,6,140,NA,NA,NA,192
2014,3,HNL,LIH,1159,0,0,17,0,118,NA,NA,101,NA
2014,3,HNL,ITO,1350,0,0,0,14,139.5,NA,NA,NA,5
2014,3,OGG,HNL,1110,0,0,13,0,124.5,NA,NA,103,NA
2014,3,OGG,KOA,478,0,0,0,28,111,NA,NA,NA,102.75
2014,3,OGG,LIH,819,0,0,1,0,123,NA,NA,132.67,NA
2014,3,OGG,ITO,554,0,0,0,36,103.5,NA,NA,NA,90.25
2014,3,KOA,HNL,1672,0,0,0,8,140.5,NA,NA,NA,195.5
2014,3,KOA,OGG,398,0,0,0,26,112.25,NA,NA,NA,112.25
2014,3,KOA,LIH,329,0,0,0,12,144,NA,NA,NA,128.5
2014,3,KOA,ITO,0,0,0,0,0,NA,NA,NA,NA,NA
2014,3,LIH,HNL,1217,0,0,11,0,119.5,NA,NA,113.5,NA
2014,3,LIH,OGG,793,0,0,0,0,123,NA,NA,NA,NA
2014,3,LIH,KOA,323,0,0,0,13,149,NA,NA,NA,130
2014,3,LIH,ITO,164,0,0,0,31,149,NA,NA,NA,132
2014,3,ITO,HNL,1375,0,0,0,10,139,NA,NA,NA,54
2014,3,ITO,OGG,594,0,0,0,51,104,NA,NA,NA,96
2014,3,ITO,KOA,0,0,0,0,0,NA,NA,NA,NA,NA
2014,3,ITO,LIH,173,0,0,0,0,145,NA,NA,NA,NA
2014,4,HNL,OGG,1342,0,0,16,10,130.75,NA,NA,108.5,231
2014,4,HNL,KOA,1817,0,0,0,11,141.5,NA,NA,NA,182
2014,4,HNL,LIH,1024,0,0,12,0,115.75,NA,NA,97.75,NA
2014,4,HNL,ITO,1264,0,0,0,8,132,NA,NA,NA,169
2014,4,OGG,HNL,1333,0,0,20,0,130,NA,NA,108.25,NA
2014,4,OGG,KOA,430,0,0,0,46,119,NA,NA,NA,116.25
2014,4,OGG,LIH,770,0,0,1,0,117,NA,NA,124.5,NA
2014,4,OGG,ITO,550,0,0,0,62,102.75,NA,NA,NA,92
2014,4,KOA,HNL,1805,0,0,0,12,142,NA,NA,NA,185.5
2014,4,KOA,OGG,395,0,0,0,50,124,NA,NA,NA,109.25
2014,4,KOA,LIH,277,0,0,0,4,146,NA,NA,NA,162
2014,4,KOA,ITO,0,0,0,0,0,NA,NA,NA,NA,NA
2014,4,LIH,HNL,1028,0,0,13,0,120.5,NA,NA,111.5,NA
2014,4,LIH,OGG,781,0,0,0,0,118,NA,NA,NA,NA
2014,4,LIH,KOA,309,0,0,0,3,146,NA,NA,NA,165
2014,4,LIH,ITO,174,0,0,0,33,138.5,NA,NA,NA,118
2014,4,ITO,HNL,1231,0,0,0,8,134,NA,NA,NA,188
2014,4,ITO,OGG,564,0,0,0,76,104,NA,NA,NA,93.5
2014,4,ITO,KOA,0,0,0,0,0,NA,NA,NA,NA,NA
2014,4,ITO,LIH,147,0,0,0,13,143,NA,NA,NA,129
2015,1,HNL,OGG,1234,0,0,24,0,124.75,NA,NA,100.25,NA
2015,1,HNL,KOA,1474,0,0,0,1,141.965,NA,NA,NA,232
2015,1,HNL,LIH,1293,0,0,22,0,116,NA,NA,101.75,NA
2015,1,HNL,ITO,1124,0,0,0,1,134,NA,NA,NA,11
2015,1,OGG,HNL,1168,0,0,11,0,123,NA,NA,100,NA
2015,1,OGG,KOA,427,0,0,0,0,121,NA,NA,NA,NA
2015,1,OGG,LIH,697,0,0,1,0,119,NA,NA,122,NA
2015,1,OGG,ITO,486,0,0,0,0,105.75,NA,NA,NA,NA
2015,1,KOA,HNL,1528,0,0,0,0,141,NA,NA,NA,NA
2015,1,KOA,OGG,454,0,0,0,0,127.25,NA,NA,NA,NA
2015,1,KOA,LIH,263,0,0,0,0,157,NA,NA,NA,NA
2015,1,KOA,ITO,0,0,0,0,0,NA,NA,NA,NA,NA
2015,1,LIH,HNL,1197,0,0,10,0,120.5,NA,NA,106.25,NA
2015,1,LIH,OGG,754,0,0,0,0,123.25,NA,NA,NA,NA
2015,1,LIH,KOA,248,0,0,0,0,150,NA,NA,NA,NA
2015,1,LIH,ITO,143,0,0,0,0,147,NA,NA,NA,NA
2015,1,ITO,HNL,1072,0,0,0,0,134.5,NA,NA,NA,NA
2015,1,ITO,OGG,480,0,0,0,0,107,NA,NA,NA,NA
2015,1,ITO,KOA,0,0,0,0,0,NA,NA,NA,NA,NA
2015,1,ITO,LIH,129,0,0,0,1,142,NA,NA,NA,6
2015,2,HNL,OGG,1220,0,0,14,0,133.5,NA,NA,101,NA
2015,2,HNL,KOA,1153,0,0,0,1,137,NA,NA,NA,230
2015,2,HNL,LIH,1116,0,0,15,0,121.5,NA,NA,101,NA
2015,2,HNL,ITO,991,0,0,0,0,130,NA,NA,NA,NA
2015,2,OGG,HNL,1140,0,0,12,0,126.75,NA,NA,104.5,NA
2015,2,OGG,KOA,294,0,0,0,0,116,NA,NA,NA,NA
2015,2,OGG,LIH,582,0,0,0,3,120.5,NA,NA,NA,159
2015,2,OGG,ITO,491,0,0,0,0,109,NA,NA,NA,NA
2015,2,KOA,HNL,1208,0,0,0,0,135,NA,NA,NA,NA
2015,2,KOA,OGG,323,0,0,0,0,124,NA,NA,NA,NA
2015,2,KOA,LIH,259,0,0,0,1,149,NA,NA,NA,6
2015,2,KOA,ITO,0,0,0,0,0,NA,NA,NA,NA,NA
2015,2,LIH,HNL,1139,0,0,9,0,122.5,NA,NA,104,NA
2015,2,LIH,OGG,568,0,0,0,1,121.5,NA,NA,NA,173
2015,2,LIH,KOA,279,0,0,0,0,147,NA,NA,NA,NA
2015,2,LIH,ITO,116,0,0,0,0,139,NA,NA,NA,NA
2015,2,ITO,HNL,948,0,0,0,0,131.5,NA,NA,NA,NA
2015,2,ITO,OGG,511,0,0,0,0,109,NA,NA,NA,NA
2015,2,ITO,KOA,0,0,0,0,0,NA,NA,NA,NA,NA
2015,2,ITO,LIH,128,0,0,0,2,149.5,NA,NA,NA,128.5
2015,3,HNL,OGG,1307,0,0,24,5,136,NA,NA,102.75,206
2015,3,HNL,KOA,1178,0,0,0,3,139.5,NA,NA,NA,219
2015,3,HNL,LIH,1250,0,0,0,0,128.25,NA,NA,NA,NA
2015,3,HNL,ITO,987,0,0,0,0,132.5,NA,NA,NA,NA
2015,3,OGG,HNL,1195,0,0,15,0,131,NA,NA,106.5,NA
2015,3,OGG,KOA,484,0,0,0,13,108,NA,NA,NA,99
2015,3,OGG,LIH,682,0,0,0,3,130,NA,NA,NA,209
2015,3,OGG,ITO,465,0,0,0,17,106,NA,NA,NA,92.5
2015,3,KOA,HNL,1275,0,0,0,1,140.5,NA,NA,NA,271
2015,3,KOA,OGG,433,0,0,0,11,116,NA,NA,NA,106
2015,3,KOA,LIH,322,0,0,0,1,152.5,NA,NA,NA,197
2015,3,KOA,ITO,0,0,0,0,0,NA,NA,NA,NA,NA
2015,3,LIH,HNL,1203,0,0,0,0,130,NA,NA,NA,NA
2015,3,LIH,OGG,721,0,0,0,0,127.5,NA,NA,NA,NA
2015,3,LIH,KOA,327,0,0,0,2,148,NA,NA,NA,175.5
2015,3,LIH,ITO,180,0,0,0,5,151,NA,NA,NA,141
2015,3,ITO,HNL,952,0,0,0,1,132.5,NA,NA,NA,199
2015,3,ITO,OGG,475,0,0,0,27,106.5,NA,NA,NA,92.5
2015,3,ITO,KOA,0,0,0,0,0,NA,NA,NA,NA,NA
2015,3,ITO,LIH,180,0,0,0,0,144,NA,NA,NA,NA
2015,4,HNL,OGG,1374,0,0,55,9,135.5,NA,NA,93.5,254
2015,4,HNL,KOA,1572,0,0,0,10,144,NA,NA,NA,200
2015,4,HNL,LIH,1310,0,0,0,0,130,NA,NA,NA,NA
2015,4,HNL,ITO,1274,0,0,0,3,134,NA,NA,NA,221
2015,4,OGG,HNL,1328,0,0,54,0,132,NA,NA,91.5,NA
2015,4,OGG,KOA,345,0,0,0,47,113.5,NA,NA,NA,104.5
2015,4,OGG,LIH,571,0,0,0,1,122,NA,NA,NA,237
2015,4,OGG,ITO,354,0,0,0,51,99,NA,NA,NA,98
2015,4,KOA,HNL,1613,0,0,0,7,143.5,NA,NA,NA,220
2015,4,KOA,OGG,301,0,0,0,39,114,NA,NA,NA,105
2015,4,KOA,LIH,305,0,0,0,2,140,NA,NA,NA,114
2015,4,KOA,ITO,0,0,0,0,0,NA,NA,NA,NA,NA
2015,4,LIH,HNL,1295,0,0,0,1,131.5,NA,NA,NA,6
2015,4,LIH,OGG,604,0,0,0,0,128.595,NA,NA,NA,NA
2015,4,LIH,KOA,333,0,0,0,4,145,NA,NA,NA,152
2015,4,LIH,ITO,122,0,0,0,3,144.5,NA,NA,NA,122
2015,4,ITO,HNL,1124,0,0,0,4,134.25,NA,NA,NA,186.5
2015,4,ITO,OGG,374,0,0,0,66,101,NA,NA,NA,96
2015,4,ITO,KOA,0,0,0,0,0,NA,NA,NA,NA,NA
2015,4,ITO,LIH,106,0,0,0,4,139,NA,NA,NA,133.5
